matchup,page,date,content_type,collection,record_id
OCCC v Victoria,192,18950817,match information,Tony Webb minor counties collection,
Cowley v Thame,192,18950817,match information,Tony Webb minor counties collection,
Cowley Second XI v United College Servants Second XI,192,18950809,match information,Tony Webb minor counties collection,
Wheatley v Oxford Times,192,18950817,match information,Tony Webb minor counties collection,
Corporation v Clarendon Press,192,18950817,match information,Tony Webb minor counties collection,
East Oxford Conservative v St Paul's,192,18950815,match information,Tony Webb minor counties collection,
Mr G Holloway's XI v DAO,192,18950815,match information,Tony Webb minor counties collection,
St Paul's v EOCC,192,18950817,match information,Tony Webb minor counties collection,
Reading v Abingdon,192,18950817,match information,Tony Webb minor counties collection,
Oxfordshire v Norfolk,193,18950826,match information,Tony Webb minor counties collection,
Oxford City v Lord Jersey's XI,193,18950823,match information,Tony Webb minor counties collection,
Oxford City v Mr Tubb's XI,193,18950824,match information,Tony Webb minor counties collection,
DAC v St Paul's,193,18950824,match information,Tony Webb minor counties collection,
St Barnabas v Abingdon,193,18950824,match information,Tony Webb minor counties collection,
Oxford Times v Oxford Chronicle,193,18950824,match information,Tony Webb minor counties collection,
Corporation v Star,193,18950824,match information,Tony Webb minor counties collection,
Oxford,193,18950831,newspaper cuttings,Tony Webb minor counties collection,
Eynsham Hall v Newland Cygnets,193,18950824,match information,Tony Webb minor counties collection,
OCCC v Lord Jersey's XI,194,18950821,match information,Tony Webb minor counties collection,
OCCC v Bicester (ma H Tubb's Xi),194,18950824,match information,Tony Webb minor counties collection,
St Barnabas v Abingdon,194,18950824,match information,Tony Webb minor counties collection,
Clarendon CC (a) v Ymcacc,194,18950824,match information,Tony Webb minor counties collection,
Oxford Times OC v Oxford Chronicle OC,194,18950824,match information,Tony Webb minor counties collection,
DAO v St Paul's,194,18950824,match information,Tony Webb minor counties collection,
Didcot GWR v Sutton Courtney,194,18950824,match information,Tony Webb minor counties collection,
Kingston Bagpuize v Buckland,194,18950823,match information,Tony Webb minor counties collection,
Abingdon v Witney,194,18950824,match information,Tony Webb minor counties collection,
Holy Trinity v St Peter-Le-Bailey,194,18950824,match information,Tony Webb minor counties collection,
Broadmoor Asylum v Moulsford Asylum,194,18950824,match information,Tony Webb minor counties collection,
Woodleys v Harkaway,194,18950824,match information,Tony Webb minor counties collection,
Littlemore Asylum v Headington Quarry,194,18950824,match information,Tony Webb minor counties collection,
Clarendon CC (b) v Star (b),194,18950824,match information,Tony Webb minor counties collection,
Old Woodstock v Axtell's,194,18950824,match information,Tony Webb minor counties collection,
Oxford City v MCC,195,18950906,match information,Tony Webb minor counties collection,
OCC v Cowley,196,18950902,match information,Tony Webb minor counties collection,
City v Cowley County Cup Final,197,18950902,match information,Tony Webb minor counties collection,
St Paul's v Star Second XI,197,18950831,match information,Tony Webb minor counties collection,
Cowley Second XI v City Cupholders,197,18950831,match information,Tony Webb minor counties collection,
D.A.C. Cricket Week fixture information,197,18950909,fixture information,Tony Webb minor counties collection,
Cowley Second XI v St Paul's City Cup Final,197,18950907,match information,Tony Webb minor counties collection,
City v MCC,197,18950906,match information,Tony Webb minor counties collection,
Star v St Barnabas,197,18950831,match information,Tony Webb minor counties collection,
Cowley St John v DAC,197,18950905,match information,Tony Webb minor counties collection,
DAC v City Second XI,197,18950903,match information,Tony Webb minor counties collection,
St Paul's v Star Reserves City Cup Semi-Final,197,18950831,match information,Tony Webb minor counties collection,
Cowley Second XI v St Paul's,198,18950913,match information,Tony Webb minor counties collection,
DAC v Cowley,198,18950909,match information,Tony Webb minor counties collection,
DAC v College Servants,198,18950000,match information,Tony Webb minor counties collection,
DAC v Star,198,18950911,match information,Tony Webb minor counties collection,
Star v Clarendon Press,198,18950907,match information,Tony Webb minor counties collection,
Clarendon Press B v Draconians B,198,18950907,match information,Tony Webb minor counties collection,
Star v Victoria,198,18950905,match information,Tony Webb minor counties collection,
Abingdon player statistics,199,18950912,statistics,Tony Webb minor counties collection,
Thame player statistics,199,18950912,statistics,Tony Webb minor counties collection,
County Cup competition,199,18950909,newspaper cuttings,Tony Webb minor counties collection,
Star v Victoria,199,18950905,match information,Tony Webb minor counties collection,
Star v Clarendon Press,199,18950907,match information,Tony Webb minor counties collection,
Cowley v St Paul's,199,18950907,match information,Tony Webb minor counties collection,
DAC v Cowley,199,18950909,match information,Tony Webb minor counties collection,
DAC v College Servants,199,18950910,match information,Tony Webb minor counties collection,
DAC v Star,199,18950911,match information,Tony Webb minor counties collection,
Oxford local fixtures,199,18950914,fixture information,Tony Webb minor counties collection,
Thame Cricket Club player statistics,200,18950000,statistics,Tony Webb minor counties collection,
Montgomery v Aberystwyth,201,18950727,match information,Tony Webb minor counties collection,
Wem v Shavington,201,18950724,match information,Tony Webb minor counties collection,
Ellesmere Town v Overton,201,18950000,match information,Tony Webb minor counties collection,
Wrexham v St James's (wrexham),201,18950726,match information,Tony Webb minor counties collection,
Whittington v Trefonen,201,18950727,match information,Tony Webb minor counties collection,
St James's (wrexham) v Hanmer,201,18950727,match information,Tony Webb minor counties collection,
Oakhurst v Gonowey,201,18950727,match information,Tony Webb minor counties collection,
Newtown Football Team v Newtown GC And RWW,201,18950726,match information,Tony Webb minor counties collection,
Montgomery Juniors v Chirkstone Juniors,201,18950727,match information,Tony Webb minor counties collection,
Montgomery v Pontesbury,201,18950724,match information,Tony Webb minor counties collection,
Wrexham v Gwersyllt,201,18950727,match information,Tony Webb minor counties collection,
Chester and District League,201,18950000,league information,Tony Webb minor counties collection,
Cricket Fixtures,201,18950000,fixture information,Tony Webb minor counties collection,
Oakhurst v Wynnstay,202,18950803,match information,Tony Webb minor counties collection,
Shrewsbury Club v Shrewsbury School,202,18950729,match information,Tony Webb minor counties collection,
Oswestry v Guildsfield,202,18950803,match information,Tony Webb minor counties collection,
Oswestry v Birkenhead Victoria,202,18950805,match information,Tony Webb minor counties collection,
Chester and District League,202,18950800,league information,Tony Webb minor counties collection,
Cricket Fixtures,202,18950800,fixture information,Tony Webb minor counties collection,
Welshpool v Guilsfield,203,18950810,match information,Tony Webb minor counties collection,
Montgomery v Moyle Brace,203,18950805,match information,Tony Webb minor counties collection,
Mr J Thomas's XI v Rev T J Rees's Team,203,18950807,match information,Tony Webb minor counties collection,
Oswestry A v St James's Wrexham,203,18950810,match information,Tony Webb minor counties collection,
Mr Wilkinson's XI v Chirbury,203,18950810,match information,Tony Webb minor counties collection,
Oakhurst v Llanymynech,203,18950810,match information,Tony Webb minor counties collection,
Wrexham v Llandudno,203,18950807,match information,Tony Webb minor counties collection,
Wrexham v Bangor,203,18950808,match information,Tony Webb minor counties collection,
Wrexham v Brynymavadd,203,18950809,match information,Tony Webb minor counties collection,
Oswestry And District v Old Carthusians,203,18950809,match information,Tony Webb minor counties collection,
Chester and District League team aggregates,203,18950800,statistics,Tony Webb minor counties collection,
Cricket fixtures,203,18950814,fixture information,Tony Webb minor counties collection,
North Staffordshire and District League 1st Division Results Table,204,18950608,statistics,Tony Webb minor counties collection,
North Staffordshire and District League 2nd Division Results Table,204,18950608,statistics,Tony Webb minor counties collection,
Burslem v County Club,204,18950601,match information,Tony Webb minor counties collection,
Leek v Crewe,204,18950601,match information,Tony Webb minor counties collection,
Norton v Fenton,204,18950601,match information,Tony Webb minor counties collection,
Porthill v Tunstall,204,18950601,match information,Tony Webb minor counties collection,
Silverdale v Nantwich,204,18950601,match information,Tony Webb minor counties collection,
Silverdale v Burslem,204,18950603,match information,Tony Webb minor counties collection,
Nantwich v Silverdale,204,18950601,match information,Tony Webb minor counties collection,
Silverdale Second XI v Nantwich Second XI,204,18950601,match information,Tony Webb minor counties collection,
North Staffordshire and District League,204,18950608,league information,Tony Webb minor counties collection,
Burslem,204,18950608,newspaper cuttings,Tony Webb minor counties collection,
Wesleyan v Smallthorne,204,18950601,match information,Tony Webb minor counties collection,
Silverdale,204,18950608,newspaper cuttings,Tony Webb minor counties collection,
Silverdale v Stafforshire Sentinels,205,18950601,match information,Tony Webb minor counties collection,
Lawton Park v Silverdale,205,18950601,match information,Tony Webb minor counties collection,
Porthill v Tunstall,205,18950601,match information,Tony Webb minor counties collection,
Porthill v Club And Ground,205,18950525,match information,Tony Webb minor counties collection,
Porthill v Caverswall,205,18950601,match information,Tony Webb minor counties collection,
Porthill v Audley,205,18950601,match information,Tony Webb minor counties collection,
Fenton v Norton,205,18950601,match information,Tony Webb minor counties collection,
Fenton v Silverdale,205,18950000,match information,Tony Webb minor counties collection,
Fenton v Caverswall,205,18950605,match information,Tony Webb minor counties collection,
Mount Pleasant v Tabernacle Mission,205,18950601,match information,Tony Webb minor counties collection,
Mount Pleasant v Y M C A,205,18950601,match information,Tony Webb minor counties collection,
Mount Pleasant v Hanley Tabernacle,205,18950603,match information,Tony Webb minor counties collection,
Leek v Crewe,205,18950601,match information,Tony Webb minor counties collection,
Leek v Notts XI,205,18950604,match information,Tony Webb minor counties collection,
Leek Highfield v Rocester,205,18950601,match information,Tony Webb minor counties collection,
Leek Highfield v Crewe,205,18950603,match information,Tony Webb minor counties collection,
Leek Highfield Second v Oatmanor Second,206,18950601,match information,Tony Webb minor counties collection,
Leek Church Club v Dignall End,206,18950603,match information,Tony Webb minor counties collection,
Clough Hall v Bucknall Church,206,18950606,match information,Tony Webb minor counties collection,
Clough Hall v Audley,206,18950603,match information,Tony Webb minor counties collection,
Clough Hall v Stone,206,18950607,match information,Tony Webb minor counties collection,
Hanley Y M C A v Stoke Post Office,206,18950530,match information,Tony Webb minor counties collection,
Hanley Y M C A v Mount Pleasant,206,18950601,match information,Tony Webb minor counties collection,
Crewe v Nantwich,206,18950000,match information,Tony Webb minor counties collection,
Crewe v Leek,206,18950000,match information,Tony Webb minor counties collection,
Crewe v Macclesfield,206,18950000,match information,Tony Webb minor counties collection,
Crewe v Leek,206,18950601,match information,Tony Webb minor counties collection,
Crewe v Highfield,206,18950603,match information,Tony Webb minor counties collection,
Alexandra A v Athletics,206,18950000,match information,Tony Webb minor counties collection,
High Town Wesleyans v Primitives,206,18950000,match information,Tony Webb minor counties collection,
Hightown A v Betley A,206,18950000,match information,Tony Webb minor counties collection,
Congregational v Salt Union,206,18950000,match information,Tony Webb minor counties collection,
Alexandra Club financial statement,206,18950000,organisation information,Tony Webb minor counties collection,
Bignall End v Wesleyan Adult Class,206,18950601,match information,Tony Webb minor counties collection,
Bignall End v Leek Church Club,206,18950000,match information,Tony Webb minor counties collection,
Bignall End v Congleton Forge Mills,206,18950000,match information,Tony Webb minor counties collection,
Macclesfield v Sandbach,206,18950601,match information,Tony Webb minor counties collection,
Sandbach v Macclesfield,207,18950607,match information,Tony Webb minor counties collection,
Central Co-Operative Club v Wilmslow,207,18950607,match information,Tony Webb minor counties collection,
Macclesfield v Benholme,207,18950605,match information,Tony Webb minor counties collection,
Sussex v Somerset,207,18950000,match information,Tony Webb minor counties collection,
Derbyshire v Hampshire,207,18950603,match information,Tony Webb minor counties collection,
Leicestershire v Yorkshire,207,18950603,match information,Tony Webb minor counties collection,
Caverswall v Cheddleton,207,18950601,match information,Tony Webb minor counties collection,
Caverswall v Porthill,207,18950603,match information,Tony Webb minor counties collection,
Caverswall v Denstone,207,18950604,match information,Tony Webb minor counties collection,
Caverswall v Fenton,207,18950605,match information,Tony Webb minor counties collection,
Clough Hall v Great Chell,207,18950601,match information,Tony Webb minor counties collection,
Nantwich Second v Silverdale Second,207,18950601,match information,Tony Webb minor counties collection,
Fenton Second v Basford,207,18950601,match information,Tony Webb minor counties collection,
Hanford v Littleport,207,18950601,match information,Tony Webb minor counties collection,
Staffordshire,207,18950000,newspaper cuttings,Tony Webb minor counties collection,
Caverswall match list,207,18950000,team information,Tony Webb minor counties collection,
H H J Woods,207,18950607,biography,Tony Webb minor counties collection,
North Staffordshire Cricket League,207,18950000,league information,Tony Webb minor counties collection,
Everton Club Company,207,18950000,organisation information,Tony Webb minor counties collection,
Stafford v Wolverhampton School,208,18950612,match information,Tony Webb minor counties collection,
Stafford Grammar School v Coton Hill,208,18950608,match information,Tony Webb minor counties collection,
Stafford Christ Church v Railway United,208,18950608,match information,Tony Webb minor counties collection,
Leighton Ironworks Uttoxeter v Chartley,208,18950608,match information,Tony Webb minor counties collection,
Shugborough Park v Abbots Bromley,208,18950608,match information,Tony Webb minor counties collection,
Staffordshire v Surrey Second XI,209,18950610,match information,Tony Webb minor counties collection,
Surrey Second XI v Lancashire,209,18950613,match information,Tony Webb minor counties collection,
Bollington v Macclesfield,209,18950608,match information,Tony Webb minor counties collection,
Bollington v Macclesfield Second XI,209,18950608,match information,Tony Webb minor counties collection,
Buxton College v Macclesfield Second XI,209,18950612,match information,Tony Webb minor counties collection,
Basford v High School,209,18950608,match information,Tony Webb minor counties collection,
Sandyford v Dresden,209,18950608,match information,Tony Webb minor counties collection,
Dresden Second XI v Caverswall Amateurs,209,18950608,match information,Tony Webb minor counties collection,
Chell v Audley,209,18950608,match information,Tony Webb minor counties collection,
Keele v Hanford,209,18950608,match information,Tony Webb minor counties collection,
Nantwich Second v Tunstall Second,209,18950608,match information,Tony Webb minor counties collection,
Bignall End v Silverdale Second,209,18950608,match information,Tony Webb minor counties collection,
Bucknall Church v Silverdale Primitives,209,18950608,match information,Tony Webb minor counties collection,
Lawton Park v Middleport,209,18950608,match information,Tony Webb minor counties collection,
Fenton Second v Knypersley,209,18950608,match information,Tony Webb minor counties collection,
Burslem Boys' Cricket League statistics,209,18950000,statistics,Tony Webb minor counties collection,
Staffordshire,209,18950000,team information,Tony Webb minor counties collection,
Macclesfield,209,18950000,team information,Tony Webb minor counties collection,
Dresden,209,18950000,team information,Tony Webb minor counties collection,
Audley,209,18950000,team information,Tony Webb minor counties collection,
Keele,209,18950000,team information,Tony Webb minor counties collection,
Alexandra v Silverdale,210,18950614,match information,Tony Webb minor counties collection,
Alexandra A Team v Post Office,210,18950614,match information,Tony Webb minor counties collection,
Congregational v Vrimehill,210,18950614,match information,Tony Webb minor counties collection,
Athletic v Leek Second XI,210,18950614,match information,Tony Webb minor counties collection,
Free Church v Bignall End Second XI,210,18950614,match information,Tony Webb minor counties collection,
Hightowns Wesleyans v Loco Stores,210,18950614,match information,Tony Webb minor counties collection,
Tunstall v Nantwich,210,18950608,match information,Tony Webb minor counties collection,
Porthill v Fenton,210,18950608,match information,Tony Webb minor counties collection,
Tunstall v Tean,210,18950000,match information,Tony Webb minor counties collection,
Fenton v Porthill,210,18950608,match information,Tony Webb minor counties collection,
Fenton v Nantwich,210,18950615,match information,Tony Webb minor counties collection,
Mount Pleasant v Silverdale St Luke's,210,18950614,match information,Tony Webb minor counties collection,
Silverdale v Crewe,211,18950608,match information,Tony Webb minor counties collection,
Silverdale Second Team v Tunstall Mission,211,18950608,match information,Tony Webb minor counties collection,
Clough Hall v Stone,211,18950608,match information,Tony Webb minor counties collection,
Clough Hall v Crewe Post-Office,211,18950613,match information,Tony Webb minor counties collection,
Leek v Club And Ground,211,18950608,match information,Tony Webb minor counties collection,
Nantwich v Tunstall,211,18950608,match information,Tony Webb minor counties collection,
Nantwich Second XI v Tunstall Second XI,211,18950608,match information,Tony Webb minor counties collection,
Reaseheath v Audley,211,18950612,match information,Tony Webb minor counties collection,
Reaseheath v Audlem,211,18950608,match information,Tony Webb minor counties collection,
Nantwich A Team v Chelford,211,18950612,match information,Tony Webb minor counties collection,
Leek v Stoke Club And Ground,211,18950608,match information,Tony Webb minor counties collection,
Leek Second XI v Crewe Athletic,211,18950608,match information,Tony Webb minor counties collection,
Leek Highfield v Derby Constitutional,211,18950608,match information,Tony Webb minor counties collection,
Leek Highfield Second XI v Oak Grove,211,18950608,match information,Tony Webb minor counties collection,
Leek Church Club v Bucknall Church,211,18950608,match information,Tony Webb minor counties collection,
Burslem v Norton,211,18950608,match information,Tony Webb minor counties collection,
Burslem v Leek,211,18950615,match information,Tony Webb minor counties collection,
Silverdale v Crewe,212,18950608,match information,Tony Webb minor counties collection,
Silverdale player statistics,212,18950608,statistics,Tony Webb minor counties collection,
Milton v Leek Church,212,18950608,match information,Tony Webb minor counties collection,
Bignall End v Silverdale Second,212,18950608,match information,Tony Webb minor counties collection,
Bignall End Second v Crewe,212,18950610,match information,Tony Webb minor counties collection,
Bignall End v Audley Football Team,212,18950610,match information,Tony Webb minor counties collection,
North Staffordshire and District League standings,212,18950608,league information,Tony Webb minor counties collection,
Stoke County Club And Ground v Leek,212,18950608,match information,Tony Webb minor counties collection,
Burslem v Norton,212,18950608,match information,Tony Webb minor counties collection,
Porthill v Fenton,212,18950608,match information,Tony Webb minor counties collection,
Tunstall v Nantwich,212,18950608,match information,Tony Webb minor counties collection,
Crewe v Silverdale,212,18950608,match information,Tony Webb minor counties collection,
Staffordshire v Cheshire,213,18950729,match information,Tony Webb minor counties collection,
Staffordshire,213,18950800,team information,Tony Webb minor counties collection,
Staffordshire Sentinel,213,18950803,newspaper cuttings,Tony Webb minor counties collection,
North Staffordshire and District Cricket League Results Up to Date,214,18950803,league information,Tony Webb minor counties collection,
North Staffordshire League Player Statistics,214,18950800,statistics,Tony Webb minor counties collection,
Leek,214,18950727,team information,Tony Webb minor counties collection,
Keele v Whitmore Rangers,214,18950727,match information,Tony Webb minor counties collection,
Signal End v Chell,214,18950727,match information,Tony Webb minor counties collection,
Clough Hall v Tunstall,214,18950727,match information,Tony Webb minor counties collection,
Market Drayton v Whitchurch,214,18950727,match information,Tony Webb minor counties collection,
High Lane v St Paul's,214,18950727,match information,Tony Webb minor counties collection,
Lawton Park v Middleport,214,18950727,match information,Tony Webb minor counties collection,
Fenton Second v Crewe Second,214,18950727,match information,Tony Webb minor counties collection,
Crewe v Fenton,215,18950802,match information,Tony Webb minor counties collection,
Forge Mills v Alsager,215,18950727,match information,Tony Webb minor counties collection,
Brock Mills v Knypersley,215,18950802,match information,Tony Webb minor counties collection,
Fenton v Crewe,215,18950802,match information,Tony Webb minor counties collection,
Fenton v Okeover,215,18950729,match information,Tony Webb minor counties collection,
Fenton v Okeover,215,18950730,match information,Tony Webb minor counties collection,
Fenton v North Rode,215,18950803,match information,Tony Webb minor counties collection,
Silverdale v Caverswall,215,18950727,match information,Tony Webb minor counties collection,
Whitmore v Keele,215,18950727,match information,Tony Webb minor counties collection,
Norton v Silverdale,216,18950823,match information,Tony Webb minor counties collection,
Leek v Fenton,216,18950823,match information,Tony Webb minor counties collection,
Porthill v Nantwich,216,18950823,match information,Tony Webb minor counties collection,
Fenton II v Hanley YM C A,216,18950823,match information,Tony Webb minor counties collection,
Tunstall v Crewe,216,18950823,match information,Tony Webb minor counties collection,
Basford v Keele,217,18950823,match information,Tony Webb minor counties collection,
Bollington v Fairfield,217,18950823,match information,Tony Webb minor counties collection,
Nantwich II v Bignall End,217,18950823,match information,Tony Webb minor counties collection,
Trentham v Barlaston,217,18950823,match information,Tony Webb minor counties collection,
Crewe Permanent Way v Whitchurch,217,18950823,match information,Tony Webb minor counties collection,
Hanley Tabernacle v Silverdale Wesleyan,217,18950823,match information,Tony Webb minor counties collection,
Newcastle v Whitmore,217,18950823,match information,Tony Webb minor counties collection,
Clough Hall v Burslem,217,18950823,match information,Tony Webb minor counties collection,
Audley v Leek Church,217,18950823,match information,Tony Webb minor counties collection,
Bucknall Church v Tunstall II,217,18950823,match information,Tony Webb minor counties collection,
Middleport v Hanford,217,18950823,match information,Tony Webb minor counties collection,
Uttoxeter v Stafford,218,18950824,match information,Tony Webb minor counties collection,
Stafford v Mr A L Checkland's Team,218,18950827,match information,Tony Webb minor counties collection,
Stafford v Mr Wilshaw's XI,218,18950828,match information,Tony Webb minor counties collection,
Coton Hill v Stafford Post Office,218,18950800,match information,Tony Webb minor counties collection,
Stanton Rovers v Dorman's XI Stafford,218,18950824,match information,Tony Webb minor counties collection,
Charlley v Leighton Ironworks Uttoxeter,218,18950824,match information,Tony Webb minor counties collection,
Abbots Bromley v New Lodge,218,18950824,match information,Tony Webb minor counties collection,
North Staffordshire and District Cricket League final result,219,18950921,league information,Tony Webb minor counties collection,
Nantwich First XI player statistics,219,18950000,statistics,Tony Webb minor counties collection,
Forge Mills v Knypersley,219,18950914,match information,Tony Webb minor counties collection,
Fenton Cricket Club First XI player statistics,219,18950000,statistics,Tony Webb minor counties collection,
Fenton Cricket Club Second XI player statistics,219,18950000,statistics,Tony Webb minor counties collection,
Corsham v Trowbridge,220,18950608,match information,Tony Webb minor counties collection,
Corsham Second XI v Avon Vale Bath,220,18950608,match information,Tony Webb minor counties collection,
Round v Rowde,220,18950608,match information,Tony Webb minor counties collection,
Leighton v Newton Blows,221,18950612,match information,Tony Webb minor counties collection,
Heytesbury v St Boniface College,221,18950608,match information,Tony Webb minor counties collection,
Wingfield v West Ashton,221,18950608,match information,Tony Webb minor counties collection,
Wiltshire cricket fixtures,222,18950706,fixture information,Tony Webb minor counties collection,
Chippenham v Swindon G.w.r,222,18950629,match information,Tony Webb minor counties collection,
Corsham v Trowbridge,222,18950629,match information,Tony Webb minor counties collection,
Wiltshire Wanderers v Eton Ramblers,222,18950705,match information,Tony Webb minor counties collection,
Leighton v Oxford University Authentics,222,18950702,match information,Tony Webb minor counties collection,
Warminster v Frome,222,18950701,match information,Tony Webb minor counties collection,
Melksham Fanlium v Kye Tree,222,18950000,match information,Tony Webb minor counties collection,
Chippenham Second XI v Swindon GWR Third XI,222,18950000,match information,Tony Webb minor counties collection,
Trowbridge St James v Corsham Clun,222,18950629,match information,Tony Webb minor counties collection,
Melksham v Bradford,222,18950629,match information,Tony Webb minor counties collection,
Swindon St John's v Devizes,222,18950000,match information,Tony Webb minor counties collection,
Swindon St Mark's v St Augustine's,222,18950000,match information,Tony Webb minor counties collection,
Swindon v Cirencester Royal Artillery,222,18950000,match information,Tony Webb minor counties collection,
Road v Farleigh,222,18950629,match information,Tony Webb minor counties collection,
Shaw And Whitley v Shaw Hill House Employes,222,18950000,match information,Tony Webb minor counties collection,
Lowden St Peter's v Shaw And Whitley,222,18950629,match information,Tony Webb minor counties collection,
Rodwell Rovers v Melksham Second XI,222,18950629,match information,Tony Webb minor counties collection,
Holt v Bissopstrow Gifford,222,18950629,match information,Tony Webb minor counties collection,
Bath Association v Frome,222,18950629,match information,Tony Webb minor counties collection,
Bath Railway v Westwood,222,18950629,match information,Tony Webb minor counties collection,
Trowbridge v Warminster,222,18950703,match information,Tony Webb minor counties collection,
Cricket Fixtures,223,18950727,fixture information,Tony Webb minor counties collection,
Wilts County Asylum v Westwood,223,18950720,match information,Tony Webb minor counties collection,
Leighton v Lansdown,223,18950724,match information,Tony Webb minor counties collection,
Brinkworth v Dauntsey,223,18950720,match information,Tony Webb minor counties collection,
Trowbridge Conservatives v Holt,223,18950720,match information,Tony Webb minor counties collection,
Seend v Upton Scudamore,223,18950722,match information,Tony Webb minor counties collection,
Rodwell Rovers v West Ashton,223,18950720,match information,Tony Webb minor counties collection,
Cricket Fixtures Wiltshire Times,224,18950817,fixture information,Tony Webb minor counties collection,
Leighton v Free Foresters,224,18950813,match information,Tony Webb minor counties collection,
Leighton v Free Foresters,224,18950810,match information,Tony Webb minor counties collection,
Chippenham v Devizes,224,18950814,match information,Tony Webb minor counties collection,
Bradford v Westbury Second XI,224,18950810,match information,Tony Webb minor counties collection,
Rodbourne v Cirencester Phoenx,225,18950817,match information,Tony Webb minor counties collection,
Purton v Charlton,225,18950817,match information,Tony Webb minor counties collection,
GWR v Bath Association,225,18950817,match information,Tony Webb minor counties collection,
GWR Bowling Analysis,225,18950817,match information,Tony Webb minor counties collection,
West Swindon v Swindon Central,225,18950817,match information,Tony Webb minor counties collection,
Purton Perseverance v Brinkworth,225,18950817,match information,Tony Webb minor counties collection,
King Stanley YM v New Swindon Wesleyans,225,18950817,match information,Tony Webb minor counties collection,
Cricket Fixtures,226,18950824,fixture information,Tony Webb minor counties collection,
Leighton v Oxford Harlequins,226,18950819,match information,Tony Webb minor counties collection,
Melksham v Mr C S Awdry's XI,226,18950821,match information,Tony Webb minor counties collection,
Rev T Mitchell's XI v Warminster,226,18950817,match information,Tony Webb minor counties collection,
Heimd v Rood Ashton,226,18950817,match information,Tony Webb minor counties collection,
Mr Laverton's Leighton XI v Old Cliftonians,226,18950823,match information,Tony Webb minor counties collection,
Bath Association v Swindon GWR,226,18950817,match information,Tony Webb minor counties collection,
Tetbury v G Sainsbury's XI,226,18950817,match information,Tony Webb minor counties collection,
Lansdown v Ishmaelites,227,18950827,match information,Tony Webb minor counties collection,
Corsham v Ditton Marsh,227,18950824,match information,Tony Webb minor counties collection,
Notts v Kent,227,18950000,match information,Tony Webb minor counties collection,
Somerset v Yorkshire,227,18950828,match information,Tony Webb minor counties collection,
Lancashire v Middlesex,227,18950827,match information,Tony Webb minor counties collection,
Somerset v Surrey,227,18950824,match information,Tony Webb minor counties collection,
Gloucestershire v Yorkshire,227,18950824,match information,Tony Webb minor counties collection,
Lancashire v Notts,227,18950824,match information,Tony Webb minor counties collection,
Sussex v Kent,227,18950824,match information,Tony Webb minor counties collection,
Hampshire v Leicestershire,227,18950824,match information,Tony Webb minor counties collection,
Swindon GWR v Oxford Cowley,227,18950824,match information,Tony Webb minor counties collection,
Warminster v Westbury,227,18950824,match information,Tony Webb minor counties collection,
Mr Harris' XI v Leighton,227,18950827,match information,Tony Webb minor counties collection,
Corsham v Swindon,227,18950824,match information,Tony Webb minor counties collection,
Bradford v Beckington,227,18950831,match information,Tony Webb minor counties collection,
Avon Vale v Bradford,227,18950824,match information,Tony Webb minor counties collection,
Trowbridge v Westbury,227,18950831,match information,Tony Webb minor counties collection,
Warminster Police v Trowbridge Police,227,18950829,match information,Tony Webb minor counties collection,
Great Somerford v Brinkworth,227,18950824,match information,Tony Webb minor counties collection,
Rodwell Rovers v Steeple Ashton,227,18950824,match information,Tony Webb minor counties collection,
Essex player statistics,227,18950000,statistics,Tony Webb minor counties collection,
Nottinghamshire player statistics,227,18950000,statistics,Tony Webb minor counties collection,
Derbyshire player statistics,227,18950000,statistics,Tony Webb minor counties collection,
Yorkshire player statistics,227,18950000,statistics,Tony Webb minor counties collection,
County Championship table,227,18950000,statistics,Tony Webb minor counties collection,
C L Townsend,227,18950000,biography,Tony Webb minor counties collection,
G L Jessop,227,18950000,biography,Tony Webb minor counties collection,
Jas Tyler,227,18950000,biography,Tony Webb minor counties collection,
Wiltshire Cricket League,227,18950000,league information,Tony Webb minor counties collection,
Trowbridge Police players,227,18950829,player information,Tony Webb minor counties collection,
Warminster Police players,227,18950829,player information,Tony Webb minor counties collection,
Trowbridge players,227,18950831,player information,Tony Webb minor counties collection,
Wiltshire Times,227,18950831,newspaper cuttings,Tony Webb minor counties collection,
Wilts County Asylum team information,228,18950000,team information,Tony Webb minor counties collection,
Wilts County Asylum player statistics,228,18950000,statistics,Tony Webb minor counties collection,
Wilts County Asylum v Erchfont,228,18950907,match information,Tony Webb minor counties collection,
Chippenham v Bath Association,228,18950907,match information,Tony Webb minor counties collection,
Nettleton v Castle Combe,228,18950907,match information,Tony Webb minor counties collection,
St John's v Pershore,229,18950622,match information,Tony Webb minor counties collection,
Malvern College v Old Malvernians,229,18950628,match information,Tony Webb minor counties collection,
Worcester Grammar School v Lyttelton Grammar School,229,18950622,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Norton Barracks,229,18950628,match information,Tony Webb minor counties collection,
Worcester Grammar School v Kidderminster Grammar School,229,18950626,match information,Tony Webb minor counties collection,
Worcester Cathedral School v Mr T Davies' XI,230,18950706,match information,Tony Webb minor counties collection,
St John's v Bromsgrove,230,18950706,match information,Tony Webb minor counties collection,
Malvern Link v Belbroughton,230,18950706,match information,Tony Webb minor counties collection,
East Gloucestershire v Tewkesbury,230,18950706,match information,Tony Webb minor counties collection,
Harbourne v Wickenford,230,18950706,match information,Tony Webb minor counties collection,
Worcester Grammar School v Hartlebury Grammar School,230,18950706,match information,Tony Webb minor counties collection,
