matchup,page,date,content_type,collection,record_id
Wem v Shavington,201,18950724,match information,Tony Webb minor counties collection,
Ellesmere Town v Overton,201,18950000,match information,Tony Webb minor counties collection,
Wrexham v St James's Wrexham,201,18950726,match information,Tony Webb minor counties collection,
Whitington v Trefonen,201,18950727,match information,Tony Webb minor counties collection,
St James's Wrexham v Hanmer,201,18950727,match information,Tony Webb minor counties collection,
Oakhurst v Gonowey,201,18950727,match information,Tony Webb minor counties collection,
Newtown Football Team v Newtown GC And RWW,201,18950726,match information,Tony Webb minor counties collection,
Montgomery Juniors v Chirkstone Juniors,201,18950727,match information,Tony Webb minor counties collection,
Montgomery v Pontesbury,201,18950724,match information,Tony Webb minor counties collection,
Wrexham v Gwersyllt,201,18950727,match information,Tony Webb minor counties collection,
Chester and District League team aggregates,201,18950731,statistics,Tony Webb minor counties collection,
Cricket Fixtures,201,18950731,fixture information,Tony Webb minor counties collection,
Oakhurst v Wynnstay,202,18950803,match information,Tony Webb minor counties collection,
Shrewsbury Club v Shrewsbury School,202,18950729,match information,Tony Webb minor counties collection,
Oswestry v Guildsfield,202,18950803,match information,Tony Webb minor counties collection,
Oswestry v Birkenhead Victoria,202,18950805,match information,Tony Webb minor counties collection,
Chester and District League,202,18950807,league information,Tony Webb minor counties collection,
Cricket Fixtures,202,18950807,fixture information,Tony Webb minor counties collection,
Welshpool v Guildfield,203,18950810,match information,Tony Webb minor counties collection,
Montgomery v Moyle Brace,203,18950805,match information,Tony Webb minor counties collection,
Mr J Thomas's XI v Rev T J Rees's Team,203,18950807,match information,Tony Webb minor counties collection,
Oswestry A v St James's,203,18950810,match information,Tony Webb minor counties collection,
Mr Wilkinson's XI v Chirbury,203,18950810,match information,Tony Webb minor counties collection,
Oakhurst v Llanymynech,203,18950810,match information,Tony Webb minor counties collection,
Wrexham v Llandudno,203,18950807,match information,Tony Webb minor counties collection,
Wrexham v Bangor,203,18950808,match information,Tony Webb minor counties collection,
Wrexham v Brynymavadd,203,18950809,match information,Tony Webb minor counties collection,
Oswestry And District v Old Carthusians,203,18950809,match information,Tony Webb minor counties collection,
Chester and District League,203,18950814,league information,Tony Webb minor counties collection,
Cricket Fixtures,203,18950814,fixture information,Tony Webb minor counties collection,
North Staffordshire and District League 1st Division team aggregates,204,18950608,statistics,Tony Webb minor counties collection,
North Staffordshire and District League 2nd Division team aggregates,204,18950601,statistics,Tony Webb minor counties collection,
Burslem v County Club,204,18950601,match information,Tony Webb minor counties collection,
Crewe v Leek,204,18950601,match information,Tony Webb minor counties collection,
Fenton v Norton,204,18950601,match information,Tony Webb minor counties collection,
Porthill v Tunstall,204,18950601,match information,Tony Webb minor counties collection,
Silverdale v Nantwich,204,18950601,match information,Tony Webb minor counties collection,
Silverdale v Burslem,204,18950603,match information,Tony Webb minor counties collection,
Nantwich,204,18950608,newspaper cuttings,Tony Webb minor counties collection,
Nantwich Second XI v Silverdale Second XI,204,18950601,match information,Tony Webb minor counties collection,
Burslem,204,18950608,newspaper cuttings,Tony Webb minor counties collection,
Wesleyan v Smallthorne,204,18950601,match information,Tony Webb minor counties collection,
Silverdale,204,18950608,newspaper cuttings,Tony Webb minor counties collection,
Silverdale Second XI v Nantwich Second XI,204,18950601,match information,Tony Webb minor counties collection,
Lawton Park v Silverdale,205,18950601,match information,Tony Webb minor counties collection,
Lawton Park,205,18950608,team information,Tony Webb minor counties collection,
Porthill v Tunstall,205,18950601,match information,Tony Webb minor counties collection,
Porthill Park,205,18950608,team information,Tony Webb minor counties collection,
Fenton v Norton,205,18950601,match information,Tony Webb minor counties collection,
Fenton v Mr W K Bowers XI,205,18950605,match information,Tony Webb minor counties collection,
Fenton,205,18950608,team information,Tony Webb minor counties collection,
Mount Pleasant v Tabernacle Mission,205,18950601,match information,Tony Webb minor counties collection,
Mount Pleasant Second XI v YMCA,205,18950601,match information,Tony Webb minor counties collection,
Mount Pleasant v Hanley Tabernacle,205,18950603,match information,Tony Webb minor counties collection,
Mount Pleasant,205,18950608,team information,Tony Webb minor counties collection,
Leek,205,18950608,newspaper cuttings,Tony Webb minor counties collection,
Leek Club Ground,205,18950608,ground information,Tony Webb minor counties collection,
Leek v Crewe,205,18950601,match information,Tony Webb minor counties collection,
Leek v Notts XI,205,18950604,match information,Tony Webb minor counties collection,
Leek Club,205,18950608,team information,Tony Webb minor counties collection,
Leek Highfield v Rocester,205,18950601,match information,Tony Webb minor counties collection,
Leek Highfield v Crewe,205,18950603,match information,Tony Webb minor counties collection,
Leek Highfield,205,18950608,team information,Tony Webb minor counties collection,
Leek Highfield Second v Oatmanor Second,206,18950601,match information,Tony Webb minor counties collection,
Leek Church Club v Dignall End,206,18950603,match information,Tony Webb minor counties collection,
Clough Hall v Bucknall Church,206,18950606,match information,Tony Webb minor counties collection,
Clough Hall v Audley,206,18950603,match information,Tony Webb minor counties collection,
Clough Hall v Stone,206,18950608,match information,Tony Webb minor counties collection,
Hanley YMCA v Stoke Post Office,206,18950530,match information,Tony Webb minor counties collection,
Hanley YMCA v Mount Pleasant,206,18950601,match information,Tony Webb minor counties collection,
Crewe v Macclesfield,206,18950600,match information,Tony Webb minor counties collection,
Crewe v Leek,206,18950601,match information,Tony Webb minor counties collection,
Crewe v Highfield,206,18950603,match information,Tony Webb minor counties collection,
Alexandra A v Athletics,206,18950600,match information,Tony Webb minor counties collection,
High Town Wesleyans v Primitives,206,18950600,match information,Tony Webb minor counties collection,
Hightown A v Betley A,206,18950600,match information,Tony Webb minor counties collection,
Congregational v Salt Union,206,18950600,match information,Tony Webb minor counties collection,
Bignall End v Wesleyan Adult Class,206,18950601,match information,Tony Webb minor counties collection,
Bignall End v Leek Church Club,206,18950527,match information,Tony Webb minor counties collection,
Bignall End v Congleton Forge Mills,206,18950529,match information,Tony Webb minor counties collection,
Macclesfield v Sandbach,206,18950601,match information,Tony Webb minor counties collection,
Central Co-Operative Club v Macclesfield,207,18950600,match information,Tony Webb minor counties collection,
Somerset v Sussex,207,18950607,match information,Tony Webb minor counties collection,
Caverswall,207,18950600,team information,Tony Webb minor counties collection,
Second Division League,207,18950608,league information,Tony Webb minor counties collection,
Staffordshire,207,18950608,organisation information,Tony Webb minor counties collection,
Clough Hall v Great Chell,207,18950601,match information,Tony Webb minor counties collection,
Nantwich Second XI v Silverdale Second XI,207,18950601,match information,Tony Webb minor counties collection,
Fenton Second XI v Basford,207,18950601,match information,Tony Webb minor counties collection,
Hanford v Littleport,207,18950601,match information,Tony Webb minor counties collection,
Notes and Comments,207,18950608,newspaper cuttings,Tony Webb minor counties collection,
Macclesfield,207,18950608,newspaper cuttings,Tony Webb minor counties collection,
Stafford v Wolverhampton School,208,18950612,match information,Tony Webb minor counties collection,
Stafford Grammar School v Coton Hill,208,18950615,match information,Tony Webb minor counties collection,
Stafford Christ Church v Railway United,208,18950615,match information,Tony Webb minor counties collection,
Leighton Ironworks Uttoxeter v Chartley,208,18950000,match information,Tony Webb minor counties collection,
Shugborough Park v Abbots Bromley,208,18950615,match information,Tony Webb minor counties collection,
Staffordshire v Surrey Second XI,209,18950610,match information,Tony Webb minor counties collection,
Macclesfield v Bollington,209,18950608,match information,Tony Webb minor counties collection,
Macclesfield Second XI v Bollington Second XI,209,18950608,match information,Tony Webb minor counties collection,
Macclesfield Second XI v Buxton College,209,18950612,match information,Tony Webb minor counties collection,
Basford v High School,209,18950608,match information,Tony Webb minor counties collection,
Dresden v Sandyford,209,18950608,match information,Tony Webb minor counties collection,
Dresden Second XI v Caverswall Amateurs,209,18950608,match information,Tony Webb minor counties collection,
Audley v Chell,209,18950608,match information,Tony Webb minor counties collection,
Keele v Hanford,209,18950608,match information,Tony Webb minor counties collection,
Nantwich Second v Tunstall Second,209,18950608,match information,Tony Webb minor counties collection,
Bignall End v Silverdale Second,209,18950608,match information,Tony Webb minor counties collection,
Bucknall Church v Silverdale Primitives,209,18950608,match information,Tony Webb minor counties collection,
Lawton Park v Middleport,209,18950608,match information,Tony Webb minor counties collection,
Fenton Second v Knypersley,209,18950608,match information,Tony Webb minor counties collection,
Burslem Boys Cricket League table,209,18950615,league information,Tony Webb minor counties collection,
Burslem Boys Cricket League best batting,209,18950615,statistics,Tony Webb minor counties collection,
Burslem Boys Cricket League best bowling,209,18950615,statistics,Tony Webb minor counties collection,
Alexandra v Silverdale,210,18950614,match information,Tony Webb minor counties collection,
Alexandra Second XI v Post Office,210,18950614,match information,Tony Webb minor counties collection,
Congregational v Vrimehill,210,18950614,match information,Tony Webb minor counties collection,
Athletic v Leek Second XI,210,18950614,match information,Tony Webb minor counties collection,
Free Church v Bignall End Second XI,210,18950614,match information,Tony Webb minor counties collection,
Hightowns Wesleyans v Loco Stores,210,18950614,match information,Tony Webb minor counties collection,
Tunstall v Nantwich,210,18950608,match information,Tony Webb minor counties collection,
Tunstall v Tean,210,18950000,match information,Tony Webb minor counties collection,
Porthill v Fenton,210,18950608,match information,Tony Webb minor counties collection,
Fenton v Knypersley,210,18950608,match information,Tony Webb minor counties collection,
Mount Pleasant v Silverdale St Luke's,210,18950614,match information,Tony Webb minor counties collection,
George Henshall benefit match,210,18950817,fixture information,Tony Webb minor counties collection,
Crewe,210,18950615,newspaper cuttings,Tony Webb minor counties collection,
Tunstall,210,18950615,newspaper cuttings,Tony Webb minor counties collection,
Porthill Park,210,18950615,newspaper cuttings,Tony Webb minor counties collection,
Fenton,210,18950615,newspaper cuttings,Tony Webb minor counties collection,
Clough Hall v Stone,211,18950608,match information,Tony Webb minor counties collection,
Clough Hall v Crewe Post-Office,211,18950613,match information,Tony Webb minor counties collection,
Club And Ground v Leek,211,18950608,match information,Tony Webb minor counties collection,
Nantwich v Tunstall,211,18950608,match information,Tony Webb minor counties collection,
Nantwich Second XI v Tunstall Second XI,211,18950608,match information,Tony Webb minor counties collection,
Reaseheath v Audley,211,18950612,match information,Tony Webb minor counties collection,
Reaseheath v Audlem,211,18950608,match information,Tony Webb minor counties collection,
Nantwich A Team v Chelford,211,18950612,match information,Tony Webb minor counties collection,
Leek v Stoke Club,211,18950608,match information,Tony Webb minor counties collection,
Leek Second XI v Crewe Athletic,211,18950608,match information,Tony Webb minor counties collection,
Leek Highfield v Constitutional,211,18950608,match information,Tony Webb minor counties collection,
Leek Highfield Second XI v Oak Grove,211,18950608,match information,Tony Webb minor counties collection,
Church Club v Bucknall Church,211,18950608,match information,Tony Webb minor counties collection,
Burslem v Silverdale,211,18950610,match information,Tony Webb minor counties collection,
Burslem v Norton,211,18950608,match information,Tony Webb minor counties collection,
Silverdale v Crewe,211,18950608,match information,Tony Webb minor counties collection,
Silverdale v Crewe,212,18950614,match information,Tony Webb minor counties collection,
Silverdale player statistics,212,18950615,statistics,Tony Webb minor counties collection,
Milton v Leek Church,212,18950615,match information,Tony Webb minor counties collection,
Bignall End v Silverdale Second XI,212,18950608,match information,Tony Webb minor counties collection,
Bignall End Second XI v Crewe Second XI,212,18950600,match information,Tony Webb minor counties collection,
Bignall End v Audley,212,18950610,match information,Tony Webb minor counties collection,
North Staffordshire and District League 1st Division table,212,18950608,league information,Tony Webb minor counties collection,
North Staffordshire and District League 2nd Division table,212,18950608,league information,Tony Webb minor counties collection,
County Club And Ground v Leek,212,18950608,match information,Tony Webb minor counties collection,
Burslem v Norton,212,18950608,match information,Tony Webb minor counties collection,
Porthill v Fenton,212,18950608,match information,Tony Webb minor counties collection,
Tunstall v Nantwich,212,18950608,match information,Tony Webb minor counties collection,
Crewe v Silverdale,212,18950608,match information,Tony Webb minor counties collection,
Staffordshire,212,18950615,newspaper cuttings,Tony Webb minor counties collection,
Staffordshire v Cheshire,213,18950729,match information,Tony Webb minor counties collection,
Staffordshire,213,18950800,newspaper cuttings,Tony Webb minor counties collection,
North Staffordshire and District Cricket League,214,18950803,league information,Tony Webb minor counties collection,
North Staffordshire,214,18950803,newspaper cuttings,Tony Webb minor counties collection,
North Staffordshire League player statistics,214,18950700,statistics,Tony Webb minor counties collection,
Leek Reserve v Oakamoor,214,18950727,match information,Tony Webb minor counties collection,
Leek Church v Audley,214,18950727,match information,Tony Webb minor counties collection,
Keele v Whitmore Rangers,214,18950727,match information,Tony Webb minor counties collection,
Signal End v Chell,214,18950727,match information,Tony Webb minor counties collection,
Clough Hall v Tunstall,214,18950727,match information,Tony Webb minor counties collection,
Clough Hall v Tunstall,214,18950801,match information,Tony Webb minor counties collection,
Market Drayton v Whitchurch,214,18950727,match information,Tony Webb minor counties collection,
High Lane v St Paul's,214,18950727,match information,Tony Webb minor counties collection,
Lawton Park v Middleport,214,18950727,match information,Tony Webb minor counties collection,
Fenton Second XI v Crewe Second XI,214,18950727,match information,Tony Webb minor counties collection,
Crewe v Fenton,215,18950727,match information,Tony Webb minor counties collection,
Forge Mills v Alsager,215,18950727,match information,Tony Webb minor counties collection,
Brock Mills v Knypersley,215,18950727,match information,Tony Webb minor counties collection,
Forge Mills v Middlewich,215,18950810,fixture information,Tony Webb minor counties collection,
Fenton v North Rode,215,18950803,fixture information,Tony Webb minor counties collection,
Silverdale v Caverswall,215,18950727,match information,Tony Webb minor counties collection,
Whitmore v Keele,215,18950727,match information,Tony Webb minor counties collection,
Crewe,215,18950803,newspaper cuttings,Tony Webb minor counties collection,
Fenton,215,18950803,newspaper cuttings,Tony Webb minor counties collection,
Norton v Silverdale,216,18950824,match information,Tony Webb minor counties collection,
Leek v Fenton,216,18950824,match information,Tony Webb minor counties collection,
Porthill v Nantwich,216,18950824,match information,Tony Webb minor counties collection,
Fenton Second XI v Hanley YMCA,216,18950824,match information,Tony Webb minor counties collection,
Tunstall v Crewe,216,18950824,match information,Tony Webb minor counties collection,
Basford v Keele,217,18950824,match information,Tony Webb minor counties collection,
Bollington v Fairfield,217,18950824,match information,Tony Webb minor counties collection,
Nantwich v Bignall End,217,18950824,match information,Tony Webb minor counties collection,
Trentham v Barlaston,217,18950824,match information,Tony Webb minor counties collection,
Crewe Permanent Way v Whitchurch,217,18950824,match information,Tony Webb minor counties collection,
Hanley Tabernacle v Silverdale Wesleyan,217,18950824,match information,Tony Webb minor counties collection,
Newcastle v Whitmore,217,18950824,match information,Tony Webb minor counties collection,
Clough Hall v Burslem,217,18950824,match information,Tony Webb minor counties collection,
Audley v Leek Church,217,18950824,match information,Tony Webb minor counties collection,
Bucknall Church v Tunstall Second XI,217,18950824,match information,Tony Webb minor counties collection,
Middleport v Hanford,217,18950824,match information,Tony Webb minor counties collection,
Uttoxeter v Stafford,218,18950831,match information,Tony Webb minor counties collection,
Stafford v Mr A L Checkland's Team,218,18950827,match information,Tony Webb minor counties collection,
Stafford v Mr Wilshaw's XI,218,18950828,match information,Tony Webb minor counties collection,
Coton Hill v Stafford Post Office,218,18950800,match information,Tony Webb minor counties collection,
Stanton Rovers v Dorman's XI,218,18950831,match information,Tony Webb minor counties collection,
Charlley v Leighton Ironworks,218,18950831,match information,Tony Webb minor counties collection,
Abbots Bromley v New Lodge,218,18950831,match information,Tony Webb minor counties collection,
North Staffordshire and District Cricket League,219,18950921,league information,Tony Webb minor counties collection,
Nantwich player statistics,219,18950000,statistics,Tony Webb minor counties collection,
Congleton v Knypersley,219,18950921,match information,Tony Webb minor counties collection,
Fenton player statistics,219,18950000,statistics,Tony Webb minor counties collection,
Corsham v Trowbridge,220,18950608,match information,Tony Webb minor counties collection,
Corsham Second XI v Avon Vale,220,18950608,match information,Tony Webb minor counties collection,
Round v Rowde,220,18950608,match information,Tony Webb minor counties collection,
Leighton v Newton Blows,221,18950612,match information,Tony Webb minor counties collection,
Heytesbury v St Boniface College,221,18950615,match information,Tony Webb minor counties collection,
Wingfield v West Ashton,221,18950615,match information,Tony Webb minor counties collection,
Cricket Fixtures,222,18950706,fixture information,Tony Webb minor counties collection,
Chippenham v Swindon GWR,222,18950629,match information,Tony Webb minor counties collection,
Corsham v Trowbridge,222,18950629,match information,Tony Webb minor counties collection,
Wiltshire Wanderers v Eton Ramblers,222,18950705,match information,Tony Webb minor counties collection,
Leighton v Oxford University Authentics,222,18950702,match information,Tony Webb minor counties collection,
Warminster v Frome,222,18950701,match information,Tony Webb minor counties collection,
Melksham Fanlium v Kye Tree,222,18950000,match information,Tony Webb minor counties collection,
Chippenham Second XI v Swindon GWR Third XI,222,18950000,match information,Tony Webb minor counties collection,
Trowbridge St James v Corsham Clun,222,18950629,match information,Tony Webb minor counties collection,
Melksham v Bradford,222,18950629,match information,Tony Webb minor counties collection,
Swindon St Johns v Devizes,222,18950000,match information,Tony Webb minor counties collection,
Swindon St Marks v St Augustines,222,18950000,match information,Tony Webb minor counties collection,
Swindon v Cirencester Royal Artillery,222,18950000,match information,Tony Webb minor counties collection,
Road v Farleigh,222,18950629,match information,Tony Webb minor counties collection,
Shaw And Whitley v Shaw Hill House Employes,222,18950000,match information,Tony Webb minor counties collection,
Lowden St Peters v Shaw And Whitley,222,18950629,match information,Tony Webb minor counties collection,
Rodwell Rovers v Melksham Second XI,222,18950629,match information,Tony Webb minor counties collection,
Holt v Bisshopstrow Gifford,222,18950629,match information,Tony Webb minor counties collection,
Bath Association v Frome,222,18950629,match information,Tony Webb minor counties collection,
Bath Railway v Westwood,222,18950629,match information,Tony Webb minor counties collection,
Trowbridge v Warminster,222,18950703,match information,Tony Webb minor counties collection,
Fixture Information,223,18950727,fixture information,Tony Webb minor counties collection,
Wilts County Asylum v Westwood,223,18950727,match information,Tony Webb minor counties collection,
Leighton v Lansdown,223,18950724,match information,Tony Webb minor counties collection,
Brinkworth v Dauntsey,223,18950727,match information,Tony Webb minor counties collection,
Trowbridge Conservatives v Holt,223,18950727,match information,Tony Webb minor counties collection,
Seend v Upton Scudamore,223,18950722,match information,Tony Webb minor counties collection,
Rodwell Rovers v West Ashton,223,18950727,match information,Tony Webb minor counties collection,
Wiltshire v Bedfordshire,224,18950817,match information,Tony Webb minor counties collection,
Chippenham Westbury v Trow Troop,224,18950817,match information,Tony Webb minor counties collection,
North Wilts v Westwood,224,18950817,match information,Tony Webb minor counties collection,
High Halders v Westwood,224,18950817,match information,Tony Webb minor counties collection,
Trowbridge Conservative v Troughton,224,18950817,match information,Tony Webb minor counties collection,
Melksham Patriots v North Bradley,224,18950817,match information,Tony Webb minor counties collection,
Old Cliftonians v Leighton,224,18950817,match information,Tony Webb minor counties collection,
Rodwell House v Wilts County Asylum,224,18950817,match information,Tony Webb minor counties collection,
Mr Avelry's XI v Melksham,224,18950817,match information,Tony Webb minor counties collection,
Oxford University Harlequins v Leighton,224,18950817,match information,Tony Webb minor counties collection,
Leighton v Free Foresters,224,18950813,match information,Tony Webb minor counties collection,
Leighton v Free Foresters,224,18950810,match information,Tony Webb minor counties collection,
Chippenham v Devizes,224,18950814,match information,Tony Webb minor counties collection,
Bradford v Westbury Second XI,224,18950810,match information,Tony Webb minor counties collection,
Rodbourne v Cirencester Phœnix,225,18950817,match information,Tony Webb minor counties collection,
Purton v Charlton,225,18950817,match information,Tony Webb minor counties collection,
GWR v Bath Association,225,18950817,match information,Tony Webb minor counties collection,
West Swindon v Swindon Central,225,18950817,match information,Tony Webb minor counties collection,
Purton Perseverance v Brinkworth,225,18950800,match information,Tony Webb minor counties collection,
King Stanley YM v New Swindon Wesleyans,225,18950817,match information,Tony Webb minor counties collection,
Lacon v Melksham,226,18950824,fixture information,Tony Webb minor counties collection,
Yew Tree v Devizes Depot,226,18950824,fixture information,Tony Webb minor counties collection,
Trowbridge Conservatives v Rodwell Rovers,226,18950824,fixture information,Tony Webb minor counties collection,
Road v Farleigh,226,18950824,fixture information,Tony Webb minor counties collection,
Westwood v Norton,226,18950824,fixture information,Tony Webb minor counties collection,
Leighton v Oxford Harlequins,226,18950819,match information,Tony Webb minor counties collection,
Melksham v Mr C S Awdry's XI,226,18950821,match information,Tony Webb minor counties collection,
Rev T Mitchell's XI v Warminster,226,18950824,match information,Tony Webb minor counties collection,
Heimd v Rood Ashton,226,18950824,match information,Tony Webb minor counties collection,
Mr Laverton's Leighton XI v Old Cliftonians,226,18950823,match information,Tony Webb minor counties collection,
Bath Association v Swindon GWR,226,18950824,match information,Tony Webb minor counties collection,
Tetbury v G Sainsbury's XI,226,18950824,match information,Tony Webb minor counties collection,
Essex,227,18950800,team information,Tony Webb minor counties collection,
N F Druce and W Mortimer,227,18950824,newspaper cuttings,Tony Webb minor counties collection,
Lansdown v Ishmaelites,227,18950827,match information,Tony Webb minor counties collection,
Notts,227,18950800,team information,Tony Webb minor counties collection,
Derbyshire,227,18950800,team information,Tony Webb minor counties collection,
Corsham v Ditton Marsh,227,18950824,match information,Tony Webb minor counties collection,
C L Townsend,227,18950800,newspaper cuttings,Tony Webb minor counties collection,
Notts v Kent,227,18950800,match information,Tony Webb minor counties collection,
Somerset v Yorkshire,227,18950828,match information,Tony Webb minor counties collection,
Lancashire v Middlesex,227,18950827,match information,Tony Webb minor counties collection,
Yorkshire,227,18950800,team information,Tony Webb minor counties collection,
Eldridge,227,18950800,newspaper cuttings,Tony Webb minor counties collection,
Somerset v Surrey,227,18950824,match information,Tony Webb minor counties collection,
Yorkshire v Gloucestershire,227,18950824,match information,Tony Webb minor counties collection,
Lancashire v Notts,227,18950824,match information,Tony Webb minor counties collection,
Sussex v Kent,227,18950824,match information,Tony Webb minor counties collection,
Hampshire v Leicestershire,227,18950824,match information,Tony Webb minor counties collection,
County Championship,227,18950831,league information,Tony Webb minor counties collection,
Wiltshire Cricket League,227,18950831,league information,Tony Webb minor counties collection,
Swindon GWR v Oxford Cowley,227,18950824,match information,Tony Webb minor counties collection,
Warminster v Westbury,227,18950824,match information,Tony Webb minor counties collection,
Mr Harris' XI v Leighton,227,18950827,match information,Tony Webb minor counties collection,
Corsham v Swindon,227,18950824,match information,Tony Webb minor counties collection,
Bradford v Deckington,227,18950831,fixture information,Tony Webb minor counties collection,
Avon Vale v Bradford,227,18950824,match information,Tony Webb minor counties collection,
Trowbridge v Westbury,227,18950831,fixture information,Tony Webb minor counties collection,
Warminster Police v Trowbridge Police,227,18950829,match information,Tony Webb minor counties collection,
Great Somerford v Brinkworth,227,18950824,match information,Tony Webb minor counties collection,
Rodwell Rovers v Steeple Ashton,227,18950824,match information,Tony Webb minor counties collection,
Wilts County Asylum,228,18950912,team information,Tony Webb minor counties collection,
Wilts County Asylum player statistics,228,18950912,statistics,Tony Webb minor counties collection,
Wilts County Asylum v Erchfont,228,18950907,match information,Tony Webb minor counties collection,
Chippenham v Bath Association,228,18950907,match information,Tony Webb minor counties collection,
Nettleton v Castle Combe,228,18950907,match information,Tony Webb minor counties collection,
St John's v Pershore,229,18950629,match information,Tony Webb minor counties collection,
Malvern College v Old Malvernians,229,18950628,match information,Tony Webb minor counties collection,
Worcester Grammar School v Lyttelton Grammar School,229,18950629,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Norton Barracks,229,18950629,match information,Tony Webb minor counties collection,
Worcester Grammar School v Kidderminster Grammar School,229,18950626,match information,Tony Webb minor counties collection,
Worcester Cathedral School v Mr T Davies' XI,230,18950706,match information,Tony Webb minor counties collection,
St John's v Bromsgrove,230,18950706,match information,Tony Webb minor counties collection,
Malvern Link v Belbroughton,230,18950706,match information,Tony Webb minor counties collection,
East Gloucestershire v Tewkesbury,230,18950700,match information,Tony Webb minor counties collection,
Harbourne v Wickenford,230,18950706,match information,Tony Webb minor counties collection,
Worcester Grammar School v Hartlebury Grammar School,230,18950706,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Worcester Cathedral Voluntary Choir,230,18950706,match information,Tony Webb minor counties collection,
Cathedral Guild v Harbourne College,230,18950706,match information,Tony Webb minor counties collection,
Bromsgrove School v Kidderminster,230,18950700,match information,Tony Webb minor counties collection,
Kidderminster v Dartmouth,230,18950700,match information,Tony Webb minor counties collection,
Kidderminster Second XI v Dartmouth,230,18950700,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Worcester Cathedral School,231,18950720,match information,Tony Webb minor counties collection,
Great Witley v West Norton,231,18950720,match information,Tony Webb minor counties collection,
Eveham v Pershore,231,18950720,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Lyttelton Grammar School Malvern,231,18950717,match information,Tony Webb minor counties collection,
Malvern College v MCC,231,18950720,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Sparkhill,231,18950720,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Halesowen,232,18950000,match information,Tony Webb minor counties collection,
Wichenford v St John's Second XI,232,18950718,match information,Tony Webb minor counties collection,
Kidderminster Grammar School v Worcester Grammar School,232,18950722,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Netherton,233,18950800,match information,Tony Webb minor counties collection,
Worcestershire Regiment v Aldershot,233,18950800,match information,Tony Webb minor counties collection,
Worcestershire Regiment v Bedfordshire Regiment,233,18950722,match information,Tony Webb minor counties collection,
Worcestershire Regiment v 5th Fusiliers,233,18950729,match information,Tony Webb minor counties collection,
Welland And District v Malvern Link,233,18950727,match information,Tony Webb minor counties collection,
Welland And District v Ledbury,233,18950725,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Malvern Link,233,18950801,match information,Tony Webb minor counties collection,
Barbourne v Wickenford,233,18950727,match information,Tony Webb minor counties collection,
Bromsgrove v Redditch And District,233,18950729,match information,Tony Webb minor counties collection,
Bromsgrove v Mr J Bearcroft's XI,233,18950731,match information,Tony Webb minor counties collection,
East Gloucestershire v Lord Coventry's XI,234,18950806,match information,Tony Webb minor counties collection,
Welland And District v Malvern Wells,234,18950801,match information,Tony Webb minor counties collection,
Malwarpe v Malvern Link,234,18950803,match information,Tony Webb minor counties collection,
Mr G A Buckland's XI v Mr T C Rechens' XI,234,18950805,match information,Tony Webb minor counties collection,
Stourbridge v Mitchell's,235,18950803,match information,Tony Webb minor counties collection,
Staffordshire v Worcestershire,235,18950805,match information,Tony Webb minor counties collection,
Belbroughton v Blakedown,235,18950803,match information,Tony Webb minor counties collection,
Himley v St James' Dudley,235,18950803,match information,Tony Webb minor counties collection,
Old Hill Mutual v Netherton,235,18950803,match information,Tony Webb minor counties collection,
Old Hill Mutual v Cradley Heath,235,18950805,match information,Tony Webb minor counties collection,
Stourbridge player statistics,235,18950810,statistics,Tony Webb minor counties collection,
Stourbridge,235,18950810,newspaper cuttings,Tony Webb minor counties collection,
Fixture Information,236,18950810,match information,Tony Webb minor counties collection,
Kidderminster v Dudley,236,18950810,match information,Tony Webb minor counties collection,
Mitchell's v Stourbridge,236,18950810,match information,Tony Webb minor counties collection,
Stourbridge Second XI v Mitchell's Second XI,236,18950810,match information,Tony Webb minor counties collection,
Old Hill Mutual v Cradley Heath,236,18950805,match information,Tony Webb minor counties collection,
Old Hill Mutual v Netherton,236,18950810,match information,Tony Webb minor counties collection,
Belbroughton v Blakedown,236,18950810,match information,Tony Webb minor counties collection,
Himley v St James's Dudley,236,18950810,match information,Tony Webb minor counties collection,
Birmingham League Division I Table,236,18950810,match information,Tony Webb minor counties collection,
Birmingham League Division II Table,236,18950810,match information,Tony Webb minor counties collection,
Stourbridge And District Bowling League Table,236,18950810,match information,Tony Webb minor counties collection,
St John's Second XI v Colwall,237,18950812,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Stourbridge,237,18950812,match information,Tony Webb minor counties collection,
Wicknford v Cathedral Guild,237,18950808,match information,Tony Webb minor counties collection,
St John's Second XI v Broughton,237,18950810,match information,Tony Webb minor counties collection,
Wichenford v T G Richens XI,238,18950812,match information,Tony Webb minor counties collection,
Wichenford v Cathedral Guild,238,18950800,match information,Tony Webb minor counties collection,
Malvern v Broadheath Park,238,18950813,match information,Tony Webb minor counties collection,
Malvern v Mr Beacroft XI,238,18950814,match information,Tony Webb minor counties collection,
St John's Second XI v Colwall,238,18950800,match information,Tony Webb minor counties collection,
St John's Second XI v Inocentes,238,18950810,match information,Tony Webb minor counties collection,
