matchup,page,date,content_type,collection,record_id
Lowden St Peter's v Shaw And Whitley,222,18950629,match information,Tony Webb minor counties collection,
Rodwell Rovers v Melksham Second XI,222,18950629,match information,Tony Webb minor counties collection,
Holt v Bisshopstrow Gifford,222,18950629,match information,Tony Webb minor counties collection,
Bath Association v Frome,222,18950629,match information,Tony Webb minor counties collection,
Bath Railway v Westwood,222,18950629,match information,Tony Webb minor counties collection,
Trowbridge v Warminster,222,18950703,match information,Tony Webb minor counties collection,
Wilts County Asylum v Westwood,223,18950720,match information,Tony Webb minor counties collection,
Leighton v Lansdown,223,18950724,match information,Tony Webb minor counties collection,
Brinkworth v Dauntsey,223,18950720,match information,Tony Webb minor counties collection,
Trowbridge Conservatives v Holt,223,18950720,match information,Tony Webb minor counties collection,
Seend v Upton Scudamore,223,18950722,match information,Tony Webb minor counties collection,
Rodwell Rovers v West Ashton,223,18950720,match information,Tony Webb minor counties collection,
Leighton v Free Foresters,224,18950813,match information,Tony Webb minor counties collection,
Leighton v Free Foresters,224,18950810,match information,Tony Webb minor counties collection,
Chippenham v Devizes,224,18950814,match information,Tony Webb minor counties collection,
Bradford v Westbury Second XI,224,18950810,match information,Tony Webb minor counties collection,
Rodbourne v Cirencester Phoenix,225,18950817,match information,Tony Webb minor counties collection,
Purton v Charlton,225,18950817,match information,Tony Webb minor counties collection,
GWR v Bath Association,225,18950817,match information,Tony Webb minor counties collection,
West Swindon v Swindon Central,225,18950817,match information,Tony Webb minor counties collection,
Purton Perseverance v Brinkworth,225,18950800,match information,Tony Webb minor counties collection,
King Stanley YM v New Swindon Wesleyans,225,18950817,match information,Tony Webb minor counties collection,
Leighton v Oxford Harlequins,226,18950819,match information,Tony Webb minor counties collection,
Melksham v C S Awdry's XI,226,18950821,match information,Tony Webb minor counties collection,
Rev T Mitchell's XI v Warminster,226,18950817,match information,Tony Webb minor counties collection,
Heimd v Rood Ashton,226,18950817,match information,Tony Webb minor counties collection,
Laverton's Leighton XI v Old Cliftonians,226,18950823,match information,Tony Webb minor counties collection,
Bath Association v Swindon GWR,226,18950817,match information,Tony Webb minor counties collection,
Warminster Police v Trowbridge Police,227,18950829,match information,Tony Webb minor counties collection,
Great Somerford v Brinkworth,227,18950824,match information,Tony Webb minor counties collection,
Wilts County Asylum v Erchfont,228,18950907,match information,Tony Webb minor counties collection,
Chippenham v Bath Association,228,18950907,match information,Tony Webb minor counties collection,
Nettleton v Castle Combe,228,18950907,match information,Tony Webb minor counties collection,
St John's v Pershore,229,18950622,match information,Tony Webb minor counties collection,
Malvern College v Old Malvernians,229,18950628,match information,Tony Webb minor counties collection,
Worcester Grammar School v Lyttelton Grammar School,229,18950622,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Norton Barracks,229,18950629,match information,Tony Webb minor counties collection,
Worcester Grammar School v Kidderminster Grammar School,229,18950626,match information,Tony Webb minor counties collection,
Worcester Cathedral School v T Davies' XI,230,18950706,match information,Tony Webb minor counties collection,
St John's v Bromsgrove,230,18950706,match information,Tony Webb minor counties collection,
Malvern Link v Belbroughton,230,18950706,match information,Tony Webb minor counties collection,
East Gloucestershire v Tewkesbury,230,18950713,match information,Tony Webb minor counties collection,
Harbourne v Wickenford,230,18950706,match information,Tony Webb minor counties collection,
Worcester Grammar School v Hartlebury Grammar School,230,18950706,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Worcester Cathedral Voluntary Choir,230,18950706,match information,Tony Webb minor counties collection,
Cathedral Guild v Harbourne College,230,18950706,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Worcester Cathedral School,231,18950720,match information,Tony Webb minor counties collection,
Great Witley v West Norton,231,18950713,match information,Tony Webb minor counties collection,
Eveham v Pershore,231,18950713,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Lyttelton Grammar School Malvern,231,18950717,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Sparkhill,231,18950713,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Halesowen,232,18950726,match information,Tony Webb minor counties collection,
Wichenford v St John's 2nd XI,232,18950718,match information,Tony Webb minor counties collection,
Kidderminster Grammar School v Worcester Grammar School,232,18950722,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Netherton,233,18950800,match information,Tony Webb minor counties collection,
Worcestershire Regiment (worcester Depot) v Aldershot,233,18950800,match information,Tony Webb minor counties collection,
Worcestershire Regiment v Bedfordshire Regiment,233,18950722,match information,Tony Webb minor counties collection,
Worcestershire Regiment v 5th Fusiliers,233,18950729,match information,Tony Webb minor counties collection,
Welland And District v Malvern Link,233,18950727,match information,Tony Webb minor counties collection,
Welland And District v Ledbury,233,18950725,match information,Tony Webb minor counties collection,
Hanley Castle Grammar School v Malvern Link,233,18950801,match information,Tony Webb minor counties collection,
Habbourne v Wickenford,233,18950727,match information,Tony Webb minor counties collection,
Bromsgrove v Redditch And District,233,18950729,match information,Tony Webb minor counties collection,
Bromsgrove v J Bearcroft's XI,233,18950731,match information,Tony Webb minor counties collection,
East Gloucestershire v Lord Coventry's XI,234,18950806,match information,Tony Webb minor counties collection,
Welland And District v Malvern Wells,234,18950801,match information,Tony Webb minor counties collection,
Malwarpe v Malvern Link,234,18950803,match information,Tony Webb minor counties collection,
G A Buckland's XI v T C Rechens' XI,234,18950805,match information,Tony Webb minor counties collection,
Stourbridge v Mitchell's,235,18950803,match information,Tony Webb minor counties collection,
Staffordshire v Worcestershire,235,18950805,match information,Tony Webb minor counties collection,
Belbroughton v Blakedown,235,18950803,match information,Tony Webb minor counties collection,
Himley v St James' Dudley,235,18950800,match information,Tony Webb minor counties collection,
Old Hill Mutual v Netherton,235,18950803,match information,Tony Webb minor counties collection,
Old Hill Mutual v Cradley Heath,235,18950805,match information,Tony Webb minor counties collection,
Kidderminster v Dudley,236,18950803,match information,Tony Webb minor counties collection,
Mitchell's v Stourbridge,236,18950803,match information,Tony Webb minor counties collection,
Stourbridge Second XI v Mitchell's Second XI,236,18950803,match information,Tony Webb minor counties collection,
Old Hill Mutual v Cradley Heath,236,18950805,match information,Tony Webb minor counties collection,
Old Hill Mutual v Netherton,236,18950803,match information,Tony Webb minor counties collection,
Belbroughton v Blakedown,236,18950803,match information,Tony Webb minor counties collection,
Himley v St James's Dudley,236,18950803,match information,Tony Webb minor counties collection,
St John's 2nd XI v Colwall,237,18950800,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Stourbridge,237,18950800,match information,Tony Webb minor counties collection,
Wicknford v Cathedral Guild,237,18950808,match information,Tony Webb minor counties collection,
St John's 2nd XI v Broughton,237,18950810,match information,Tony Webb minor counties collection,
Wichenford v T G Richens XI,238,18950812,match information,Tony Webb minor counties collection,
Wichenford v Cathedral Guild,238,18950800,match information,Tony Webb minor counties collection,
Malvern v Broadheath Park,238,18950813,match information,Tony Webb minor counties collection,
Malvern v Beacroft's XI,238,18950814,match information,Tony Webb minor counties collection,
St John's 2nd XI v Colwall,238,18950800,match information,Tony Webb minor counties collection,
St John's 2nd XI v Inocentes,238,18950810,match information,Tony Webb minor counties collection,
Stourbridge v Aston Unity,239,18950810,match information,Tony Webb minor counties collection,
Stourbridge Second XI v Aston Unity Second XI,239,18950817,match information,Tony Webb minor counties collection,
Stourbridge v Worcester Club And Ground,239,18950812,match information,Tony Webb minor counties collection,
Belbroughton v Bromsgrove Second XI,239,18950817,match information,Tony Webb minor counties collection,
Dudley v Wallall Second XI,240,18950810,match information,Tony Webb minor counties collection,
Woodsetton v Slaters,240,18950810,match information,Tony Webb minor counties collection,
Shaw Road Unity v Flood Street,240,18950810,match information,Tony Webb minor counties collection,
Congregational v Portway Works,240,18950810,match information,Tony Webb minor counties collection,
Netherton v Darlaston,240,18950800,match information,Tony Webb minor counties collection,
Tividale Second XI v Ettingshall,240,18950800,match information,Tony Webb minor counties collection,
Netherton Second XI v Doulton's,240,18950812,match information,Tony Webb minor counties collection,
Brewton v Coseley,240,18950800,match information,Tony Webb minor counties collection,
Dudley v Walsall,240,18950800,match information,Tony Webb minor counties collection,
Dudley v Wallall,240,18950800,match information,Tony Webb minor counties collection,
Jones's XI v Mason's XI,240,18950800,match information,Tony Webb minor counties collection,
Dudley Castle v Dudley Early Closers,240,18950814,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v King's Norton,241,18950817,match information,Tony Webb minor counties collection,
Old Malvernians v Hampshire Rovers,241,18950819,match information,Tony Webb minor counties collection,
Lord Cobham's XI v Mrs Isaac's XI Junior 17,241,18950814,match information,Tony Webb minor counties collection,
Lord Cobham's XI v Gibbs' XI,241,18950815,match information,Tony Webb minor counties collection,
St John's 2nd XI v Malvern Second XI,241,18950822,match information,Tony Webb minor counties collection,
Malvern v Cheltenham,241,18950817,match information,Tony Webb minor counties collection,
Cathedral Guild v Wickenford,241,18950817,match information,Tony Webb minor counties collection,
Stourport v Malvern Link,241,18950817,match information,Tony Webb minor counties collection,
Wicheford v A W Isaac's XI,242,18950819,match information,Tony Webb minor counties collection,
Worcester Regiment v 5th Fusiliers,242,18950817,match information,Tony Webb minor counties collection,
Lady Huntingdon's v St Mary's,242,18950800,match information,Tony Webb minor counties collection,
Tewkesbury v Brookesbury Park London,242,18950823,match information,Tony Webb minor counties collection,
Eastbourne v Old Malvernians,243,18950830,match information,Tony Webb minor counties collection,
Malvern Long Vacation v Lord Coventry's XI,243,18950826,match information,Tony Webb minor counties collection,
Malvern Second XI v Eastnor,243,18950824,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Langley Green,243,18950800,match information,Tony Webb minor counties collection,
St John's v Prestwicke,243,18950824,match information,Tony Webb minor counties collection,
Handborne CC Married v Single,243,18950824,match information,Tony Webb minor counties collection,
St Mary's v Lady Huntingdon's,243,18950800,match information,Tony Webb minor counties collection,
Gentlemen Of Worcestershire v North Holland,244,18950828,match information,Tony Webb minor counties collection,
Worcestershire Club And Ground v Bromsgrove,244,18950831,match information,Tony Webb minor counties collection,
Upton-On-Severn v High Green,244,18950831,match information,Tony Webb minor counties collection,
Cathedral Guild v Conacher's XI,244,18950831,match information,Tony Webb minor counties collection,
Boughton Park v Malvern Long Vacation,244,18950831,match information,Tony Webb minor counties collection,
Bramham v The Brewery,245,18950518,match information,Tony Webb minor counties collection,
South Cave v Hymers College,245,18950518,match information,Tony Webb minor counties collection,
Dewsbury Savils An XL v Halifax Kings Cross,245,18950518,match information,Tony Webb minor counties collection,
Knarisborough v York NER Clerks,245,18950518,match information,Tony Webb minor counties collection,
Yorkshire Gentlemen v King's Own Scottish Borderers,245,18950520,match information,Tony Webb minor counties collection,
Todmorden v Gentlemen And Players,245,18950520,match information,Tony Webb minor counties collection,
Skelmanthorpe v Delph And Dobcross,245,18950518,match information,Tony Webb minor counties collection,
Scholes Albert Mills v Low Moor,245,18950518,match information,Tony Webb minor counties collection,
Normanton Parish Church v Flanshaw,245,18950518,match information,Tony Webb minor counties collection,
Gosforth Conservative v Heath,245,18950518,match information,Tony Webb minor counties collection,
Mapplewell v Lofthouse,245,18950518,match information,Tony Webb minor counties collection,
Wakefield St Michael's v M S V Royston,245,18950518,match information,Tony Webb minor counties collection,
Denby Dale v Colne Bridge,245,18950518,match information,Tony Webb minor counties collection,
County Wexforth v Second Battalion Loyal North Lancashire Regiment,246,18950608,match information,Tony Webb minor counties collection,
Royal Irish Constabulary v Dungarvan,246,18950608,match information,Tony Webb minor counties collection,
Dublin University Third XI v Leinster Third XI,246,18950610,match information,Tony Webb minor counties collection,
Second Battalion Rifle Brigade v Fitzwilliam Club,246,18950608,match information,Tony Webb minor counties collection,
Dungarvan v Anagh,246,18950608,match information,Tony Webb minor counties collection,
Clothar First XI v Pembroke Second XI,246,18950608,match information,Tony Webb minor counties collection,
Oxford v Marylebone,246,18950610,match information,Tony Webb minor counties collection,
St Mary's College Dundalk v Dundalk,246,18950610,match information,Tony Webb minor counties collection,
Middleton College v Middleton,246,18950608,match information,Tony Webb minor counties collection,
Masonic Primary School XI v High School Third XI,246,18950610,match information,Tony Webb minor counties collection,
County Kildare v Yorkshire Regiment 19th,246,18950610,match information,Tony Webb minor counties collection,
Kildare Militia v Roy Of Allies,246,18950608,match information,Tony Webb minor counties collection,
High School Third XI v Rifle Company Boys' Brigade,246,18950610,match information,Tony Webb minor counties collection,
County Wicklow v Land Commission,247,18950612,match information,Tony Webb minor counties collection,
Dundrom v Pembroke,247,18950612,match information,Tony Webb minor counties collection,
Royal Munster Fusiliers v Army Service Corps,247,18950612,match information,Tony Webb minor counties collection,
Richmond Asylum v Old Galwegians,247,18950611,match information,Tony Webb minor counties collection,
Leinster v Army,247,18950612,match information,Tony Webb minor counties collection,
